code,lat,lng
HSC,40.87553,-124.078362
HNUP,-23.410331,-51.938213
EIF,-33.569683,-70.630315
SION,46.22864,7.36307
UBU,47.922945,106.921395
TCNJ,40.271234,-74.779262
LV,0,0
BRVU,0,0
AWH,0,0
BRBA,-12.151523,-45.002633
HABIT,-4.861256,-43.334277
HUIRB,-28.393904,-53.948156
MCCA,-16.682007,-43.840882
SLUI,-2.5297222,-44.30277778
LPM,49.887763,-97.271763
UFPA,-3.210833,-52.212778
HRNDC,45.8092,15.9672
HFA,22.99849606,-82.14880943
GK,46.749253,17.237515
CPUH,31.62168,76.622995
PHL,38.262,15.5974
IBAAN,5.345317,-4.024429
ABGI,50.2794444,127.5402778
VGEO,43.197614,131.926603
PZZP,45.25005,19.851128
RABH,37.201737,-6.919199
HBH,39.893826,32.732558
BLMRD,40.509256,-122.303044
JSNM,41.778903,-88.094919
LSUA,31.178124,-92.414595
NSU,45.450615,-98.483775
WILK,41.245107,-75.887545
VAFS,21.078077,105.773912
WHB,48.235046,16.337759
PACA,-29.752176,-51.114788
BHSC,44.493618,-103.870255
PMAE,53.547295,-113.489
UGDA,54.395224,18.576954
UNITEC,-36.88063,174.7066
CICY,21.028409,-89.639008
VEN,10.489393,-66.843674
HUUD,53.37171667,-6.257572222
FPI,7.520767,4.530315
HARG,9.546409,44.046889
DMNS,39.74756,-104.94285
LEB,42.593125,-5.576167
AFR,-21.777619,-46.619271
BBGK,40.538435,22.999373
ILLS,40.092927,-88.24027
SSLP,40.20974,-111.652061
ISC,42.028505,-93.644618
WVA,39.636791,-79.956033
PORE,38.060669,-122.817123
HIPE,-27.552555,-48.656179
TAR,40.474442,17.236784
TEF,-18.859758,47.597183
TAIF,25.031344,121.510232
POP,49.0536,20.2972
STMU,50.922151,-114.067935
PMAS,33.649304,73.08129
MHNM,43.304936,5.395585
BTU,52.517958,13.324972
LYN,37.390665,-79.540758
EAC,-3.7486,-38.575611
PMNHH,31.717818,35.205411
GAT,51.818924,11.284434
LUGO,43.003082,-7.536764
PCPR,43.71832275,4.096886158
SIENA,43.313942,11.3314
PAL,38.113819,13.37324
KNH,36.469942,127.141681
HFLA,41.9136894,12.4742943
LW,49.834417,24.032056
PNH,14.60103,120.976158
NHCP,28.627165,77.218147
MB,50.81588,8.769537
MNES,-27.37602,-55.89311
HUDC,38.921108,-77.020866
WJC,39.249051,-94.411612
LOUV,50.66656269,4.620924346
MERL,-32.893536,-68.816673
SPSF,-23.582151,-46.581985
LAF,30.211061,-92.020025
FLAS,29.643669,-82.34108
BHZB,-19.850881,-44.003738
SLTC,54.454212,17.042019
BTJW,43.471317,-110.755692
PND,12.9300747,74.8959231
SAT,31.443472,-100.465935
FW,32.858665,-97.25779
FWM,32.74482,-97.370018
BAYLU,31.532681,-97.129189
PAUH,26.253019,-98.175262
NTSC,33.210411,-97.144363
UVST,29.233522,-99.683266
WTS,34.981728,-101.909462
BRIT,32.755653,-97.328888
ALBORZ,54.961,51.214
USMS,31.32806,-89.332176
NR,48.306785,18.099035
RUHK,34.325015,47.098906
KHAU,31.5826,48.8875
NAP,40.85751,14.25949
EWU,47.491412,-117.584705
HAG,-12.5887,-69.208883
GUAY,-2.17863,-79.8798
MBM,-25.440862,-49.240039
TR,46.06276,11.11482
TAES,30.607281,-96.316521
OAX,17.028946,-96.723404
MINA,37.929714,14.086932
ETSU,36.308163,-82.365067
HSHU,29.624154,52.557603
HEUS,9.295,-75.396111
LU,22.3624,114.087889
SWMT,35.15517,-89.9901
AH,40.505501,-3.34668
WI,25.32625,25.32625
PPFI,33.884998,71.875
CHAPA,19.460692,-98.905056
OSW,43.456073,-76.539303
CEN,-15.746034,-47.912457
IACM,-22.896778,-47.065731
GAUBA,-35.2767042,149.1161127
BROC,43.20919,-77.956543
HGM,39.883999,4.272946
VORB,51.6725551,39.1992188
VOR,51.646698,39.995159
ZHR,53.384593,50.163624
SPMS,27.76309,-82.637062
STPE,27.76219,-82.633842
BAF,-34.597836,-58.397484
WANF,40.253391,-111.647448
MNH,38.594098,-92.229113
MKMEL,42.015547,21.505301
CHEL,51.484212,-0.163414
SMP,40.266115,-76.883541
TAMUCC,27.715233,-97.329197
SJ,18.391774,-66.059064
UPRRP,18.462069,-66.097923
BCK,49.809976,30.062843
BMSC,48.83561,-125.13568
LUG,46.004162,8.960558
ISMAR,45.437457,12.355084
YA,3.86667,11.51667
YAR,57.573414,39.854523
BSD,30.341999,78.016388
TBGT,8.565752,76.922134
LPA,28.0658,-15.4594
LOU,42.432312,-8.6462
KFRI,10.524335,76.307983
BORD,44.844391,-0.55869
IMSSM,19.346386,-99.162094
KPU,48.5092983,32.2615224
NVU,25.44658,30.53299
E,55.964418,-3.212675
BC,41.359089,2.15207
DRK,41.603665,-93.653994
DTE,-32.062515,-60.643851
VPRI,-37.720667,145.048414
MIRR,2.835575,-60.682106
FRC,11.008158,76.947891
TUR,60.454651,22.283367
KUN,25.0389,102.7183
AJU,-10.966649,-37.061433
PINN,36.482152,-121.179005
LISC,38.700001,-9.18394
NSPM,44.644482,-63.585018
SOM,42.67128,23.36533
CAU,35.410543,-78.743238
MYX,55.704261,37.522753
MMGMK,47.414889,19.083205
PES,33.884998,71.875
PUP,33.884998,71.875
SBAH,44.603609,4.402682
EAP,14.091537,-87.198616
CS,40.5727018,-105.0870247
TCD,53.343994,-6.251861
WSC,38.544735,-106.917091
TRH,63.359322,10.33444
OLTC,53.78,20.4605
QUE,46.792,-71.3076
KRIB,36.369301,127.354668
ADT,0,0
RUSLH,8.3636,80.5042
JSPC,36.7019,117.081
NBYC,34.285634,-81.622375
SINDH,25.4183,68.2666
LCUF,36.428093,115.995069
ADA,-34.92955,138.599869
DVPR,-25.702951,-53.098031
ARTH,41.1982656,41.850915
CBPM,-22.9401,43.4027
NRRI,46.836017,-92.207139
HUAP,19.004061,-98.200478
SZU,47.799957,13.0442
KTG,52.395856,-0.727512
BNPL,50.828381,-0.13947
PPWD,38.57001,-122.6894
VRBG,48.764322,44.572618
MADM,32.649521,-16.911938
OBPF,40.875416,-73.528763
HHUAQ,20.624428,-100.368854
CAP,20.79,41.38888889
JUH,23.8824,90.2671
BRU,41.83088,-71.398003
GENT,51.036461,3.72207
DLSUH,14.5666496,120.9924096
GRM,45.187347,5.732911
BUCM,44.445229,26.050894
CMPR,11.073318,76.059906
FLD,37.274049,-107.870727
BOCH,51.483219,7.242983
DP,48.296392,4.044087
FFCL,-33.446993,-70.653071
AMH,18.52017,73.830643
RNG,51.437623,-0.942091
UNGGVH,34.23467,83.86528
NBSI,47.769,16.7663
HUEF,39.919868,32.854271
DLU,11.953899,108.444339
RO,41.901184,12.512421
AMB,46.06493,11.112647
TUNG,24.18482,120.631493
SALK,32.900805,-80.652683
CMC,43.585439,-84.774917
JAEN,37.768082,-3.797275
HUEM,-23.403506,-51.93971
MBML,-19.937421,-40.6007
HUSA,-16.784306,-71.657501
CFNL,24.856396,-99.565048
ILL,40.109043,-88.223877
BRNU,49.1782533,16.5697175
UWB,47.763265,-122.191555
CBH,38.160267,20.49753
MSI,14.650776,121.068979
UTEP,31.770611,-106.504181
HCNGB,22.590583,114.472052
PBM,13.764128,100.525726
RON,-8.837116,-63.939086
BOLO,44.49918,11.35249
HA,-2.902673,-79.005459
BCM,28.05221,-15.464726
NEU,46.999512,6.948589
CMML,40.573909,-105.078591
SBBG,34.453556,-119.709351
HYE,43.117917,6.128351
HURLGT,14.3514,90.316
GUBH,26.154724,91.661689
NMSRC,22.9122,57.6719
TTM,13.7496,100.516361
BOLV,-17.39388889,-66.14444444
RM,41.312439,-105.585541
LKHD,48.411728,-89.289749
TAN,-18.9322,47.5258
NOU,-22.30172,166.4437
FTG,25.67668,-80.273167
BR,50.931194,4.319976
DFB,45.369289,-75.789396
POZA,52.467025,16.925278
BABY,60.590764,-134.895306
BNH,25.048803,-77.348038
BCB,41.501255,2.090671
YSU,61.001329,69.028474
IRABS,33.500356,10.642709
HXC,35.082626,-92.426003
FAMU,43.825413,18.341395
FT,43.77866,11.26001
ERDC,32.30744,-90.86664
HLAJ,-29.458731,-51.997561
BIL,52.700119,23.87434
KOBL,50.3636417,7.559541667
WVW,38.99073,-80.22084
GFW,54.09417,13.36294
NSAC,45.371334,-63.286079
DR,51.02873,13.723875
AMAS,-1.26798,-78.62356
STR,48.584285,7.766771
CIQR,19.786048,-90.605921
JBN,-33.051086,-71.502492
MMTT,35.744672,51.362596
HAU,35.768258,51.392614
ARAN,43.29258,-1.95985
POLL,49.459549,8.15034
FIAF,43.782078,11.220205
QBG,18.915632,98.940498
NNH,36.454636,128.253985
CGCC,42.218019,-73.817709
HERA,40.983149,28.872336
HLSD,41.931381,-84.630842
HUNEB,-12.12546,-38.40826
SAMES,-18.675941,-39.862078
HCJS,-6.061417,-50.060659
FURB,-26.906187,-49.077797
CANL,45.444314,-75.811462
HTO,-10.712542,-48.403721
NOT,52.947707,-1.209526
MNHN,23.13833,-82.364166
DINO,40.4372,109.3042
HPBR,-27.649675,-52.266747
CANA,45.444314,-75.811462
BREM,53.082333,8.81048
MIN,44.984547,-93.181801
UFRN,-5.79618,-35.211544
SOMF,42.67128,23.36533
HBARC,19.0801,73.0043
VER,45.44157,10.99264
HUESB,-13.87364,-40.070641
CHARL,32.789613,-79.935952
GNNU,23.099322,113.335733
BZCM,33.8405146,115.7681322
GRO,0,0
HAST,25.043,121.615
VALPL,-33.0209,-71.6413
HUAM,-3.100081,-59.97641
VIC,-20.754238,-42.882229
IB,47.263299,11.383751
CHAMB,47.198114,-1.421954
SAMOA,-13.8523997,-171.7497052
ERCB,40.181129,44.513641
BOZ,46.498625,11.365979
AD,-34.917256,138.613869
NLU,10.8714305,106.789378
GUM,37.195969,49.636283
RET,40.213319,-74.472062
ZON,18.65018,97.00884
BRM,53.531891,8.544846
HVASF,-9.3258069,-40.5487233
ANHC,34.752019,-92.282041
FMM,49.6870089,18.3468578
SOC,42.04446,-122.715881
PEUFR,-8.016192,-34.945225
CNH,40.110978,26.415442
CBB,40.109821,26.418211
QUETTA,30.165783,66.99046
VSC,30.86305,-83.28791
KRAM,50.065483,19.955
MTSU,35.849605,-86.364797
BZR,43.34122,3.21402
USCH,33.994943,-81.028102
TLXM,19.312731,-98.224998
FUMH,36.316396,59.534354
HOSP,34,-93
FMB,4.46773,-74.124382
ERD,43.34,-5.59
POONCH,33.8473,73.7483
C,55.68504,12.57186
UCHT,35.044102,-85.071144
RSPF,-28.228128,-52.380921
ECWP,33.007746,-4.093995
UNCC,35.274719,-80.720512
IFMG,-20.039607,-46.01113
NEZ,46.39385,-116.802
LEA,49.69746,-112.848915
BHO,39.324768,-82.103125
OLM,49.5964408,17.25703
PRB,50.118141,14.412846
HUMO,18.97414,-99.237602
UOP,47.0643,21.9338
ECK,42.9348,-78.8835
BA,-34.605308,-58.43776
BCL,44.064491,-70.125717
JUHN,9.85,8.883333
BACH,-24.65451,25.90859
UT,40.764087,-111.822694
SO,42.677521,23.3417
PIAGR,43.706303,10.418902
BXPM,46.717705,11.657244
CUEF,37.059747,35.362843
MEXU,19.32052914,-99.19410824
CBS,52.093979,5.114938
HMIM,41.676109,2.80107
SL,8.45797,-13.25983
COI,40.2068718,-8.4227411
SBLM,45.160148,-113.892147
HBRA,-1.051552,-46.761825
SNTCM,34.3326,108.7091
UCI,7.38778,3.89639
LUC,41.998625,-87.657486
WILLI,37.269438,-76.713851
BASBG,47.5272,7.57155
NDA,46.85323,-96.79821
PORT,9.08333,-69.833328
MN,45.15729615,10.79762216
ARA,-9.716074,36.680458
FRI,0,0
PRM,50.081062,14.426747
MQU,-33.791733,151.100922
HTL,-20.785667,-51.666806
WUP,48.229118,16.358709
BSB,52.457052,13.302627
DE,47.556075,21.621947
ICH,35.62516,51.183185
UALF,-21.41972222,-45.94833333
MISSA,33.457241,-88.784111
TAU,40.63345,22.957589
INPA,-3.083485,-59.97855
HUC,8.739439,-75.880051
PAP,-17.633329,-149.600006
KUH,24.943422,67.118373
ANDA,-0.782456,100.430786
PALM,-27.898889,-53.313889
MICODIF,-33.291111,-66.3380556
FNLO,42.224354,-120.422302
CAME,43.137119,13.071498
BLMPR,44.3031822,-120.8119297
SARBG,51.537911,46.008945
HUNI,-22.9551667,-43.16872222
WWC,35.61006,-82.445997
KUZ,55.335941,86.166618
PEMB,34.685044,-79.200042
ALEX,31.191669,29.91194
UQH,34.596514,50.828853
UNB,45.947085,-66.64058
MLLS,46.6846,5.57934
ESN,13.5125,2.11178
LI,47.189198,14.693395
EDTU,41.662533,26.58399
LINN,51.508485,-0.139327
ZSS,47.35696,8.53565
BCMEX,31.8664,-116.669022
MKUBK,36.327874,36.195409
HOXA,-10.578815,-75.239639
UWSP,44.52735,-89.57094
CIB,19.528755,-96.906487
CATU,35.6903,-80.4806
YELLO,44.975151,-110.69471
TLON,43.125717,5.92846
WAIK,-37.7869,175.3185
BIF,48.857491,2.337138
OLD,53.151299,8.16807
STC,10.52897,76.219298
UEC,-22.806753,-47.069469
BILAS,54.747528,25.292534
CACS,41.926159,-87.633842
AZB,37.744061,-25.65778
CUFH,39.721165,37.022888
IBRC,33.90558,50.8864
KFRA,42.182564,-121.756333
GBH,24.822,-100.078
DUE,56.5,-2.96667
BM,51.495634,-0.176441
CNR,44.667797,34.395538
KWNU,36.577614,127.541618
HUAL,36.840153,-2.408912
BIOT,-6.577002,106.91082
RUTPP,40.487681,-74.438059
CZH,23.68,116.642
BSA,25.459909,81.854446
BSHC,27.099421,88.514313
AUMH,41.724998,44.790829
ACD,9.431808,42.034031
SRP,43.606,-116.2063
HPC,31.659929,-98.94371
LE,59.971099,30.323166
MTRO,48.30067,4.07949
OSTR,49.827088,18.262445
IOLR,32.825326,34.955589
ROV,45.8899,11.04105
HJAAA,25.588549,-103.501564
KLGU,54.713844,20.509844
GAZI,39.920357,32.818905
EIU,39.479703,-88.175135
NMMA,41.280374,-70.105114
KY,38.03139355,-84.50521261
LJU,46.048477,14.46788
SFAHAN,32.61448,51.61045
MBGH,11.237582,75.827975
BB,-38.701623,-62.269507
CNMT,-11.863172,-55.482513
EFC,-25.43504,-49.256802
SMC,37.841875,-122.107471
OL,49.576191,17.278959
ACOR,-31.436783,-64.187887
UNIPAR,9.3377,2.6494
ALCB,-13.006171,-38.507259
DSRC,41.77213,-74.15358
PTBG,21.907511,-159.511917
TROY,31.79808,-85.953873
PI,43.719864,10.396916
DNZ,48.015978,37.80329
PW,49.5835,34.561444
DES,33.460413,-111.947937
UFP,-8.050259,-34.948623
IBF,47.286654,11.515067
UCSB,34.415211,-119.845695
BSIP,-9.43333,159.949997
HSESJ,-31.530554,-68.53781
TBZFPH,38.059022,46.327196
UV,-33.033329,-71.650002
LLANOS,4.146919,-73.643165
TUVA,51.72179,94.44926
CRI,-28.702593,-49.428246
LAGU,13.669226,-89.243034
IN,37.516655,127.041713
UTAL,-31.403898,-71.635164
IVIC,10.3985,-66.978375
BNBE,0,0
PMSP,-23.594095,-46.662885
YZB,30.897609,112.215203
MERA,36.787855,34.524695
SCAUB,23.155375,113.35351
MJ,49.39653,15.58923
MALG,-7.960894,112.619063
FARM,37.300442,-78.39718
MUMH,41.5617733,-8.3968492
FCSENRS,44.340787,-78.7416
LDS,53.807389,-1.556899
LES,53.801543,-1.546851
RIVUN,50.6046753,26.2619635
NAVA,35.158405,-111.669922
DAM,31.4395,31.6836
G,46.227467,6.146478
UKMB,2.90439,101.781342
ZAGR,45.8316251,16.0295033
CUVC,3.371426,-76.536519
MIRE,55.710872,37.577868
COCC,47.07,121.347
HNIM,-29.701018,-54.696528
WRSL,51.117058,17.046
GH,42.3790878,-71.1145945
APP,42.335677,13.589914
JE,50.92966,11.5902
JESM,50.2214433,17.1971247
CANM,45.4443,-75.8115
CAN,45.4443,-75.8115
IBIW,58.057,38.2491
UPS,59.8498,17.6208
TL,43.5939,1.44798
HGI,41.9661,2.8313
LNCN,36.5745,-83.6546
INAT,36.829623,10.181558
PUCV,-33.043359,-71.605932
UNCOQ,-295756,-712107
CEPEC,-13.799,-39.2819
PRG,-6.70284,-79.9004
HVAT,-29.4447,-51.9565
BIA,39.9033,32.8648
COR,-19.0056,-57.6339
ZZU,34.8218,113.5463
HKM,-11.732,43.2773
BO,-6.47977,106.863
PDD,-36.8832,174.849
MI,45,9
CGG,52.1932,0.126386
ARC,-38.8167,-68.0667
CNHM,45.8164,15.9717
RENZ,47,7
MNF,44.425,-118.425
TELA,32.066669,34.76667
CAHUP,14.166367,121.240011
WSY,51.3173,-0.464177
CCNU,30.4997,114.373
ZAHO,45.8151,15.9722
HAW,21.3014,-157.815
BKF,13.8239,100.569
QCAM,-0.20923866,-78.4914404
SLRO,41.059918,-80.051346
FWVA,39.442,-80.1734
GARIN,58.7818,38.4135
USCG,14.6211,-90.5269
UIS,7.12748,-73.1267
BEREA,37.7395,-84.2973
DSM,-6.780055,39.204653
BK,13.7981,100.551
CSN,44,11
TUC,32.2545,-110.863
CASA,-22.705932,-47.590479
UPA,38.2269,21.7764
CPUN,-7.2068,-78.4316
DBN,53.3714,-6.27154
SUH,26.5653,31.7077
NICE,43.7019,7.27951
DAV,38.5409,-121.746
ENO,36.079379,-79.00523
KAP,31.5939,130.553
AUGIE,41.505234,-90.5472
HMSAU,37.42078,112.57649
TMPH,30.348468,81.401222
BOG,9.98372,-75.303139
TSTN,52.31422,0.78154
MVN,52.116669,-2.31667
ECT,-31.6805,-52.4398
GAP,44.5598,6.07543
WIN,49.8106,-97.1331
DBG,39.7299,-104.96
NEB,40.823132,-96.69779
BATSTATEU,13,121
VO,59.2207,39.8783
HK,22.3227,114.187
CINC,39,-84
ECUAMZ,-1.4823,-78.0021
COLG,32.4589,-84.9174
IAUM,36.3452,59.5531
MODNR,38.5468,-92.118
WS,46.7295,-117.154
HSP,-16.3853,-71.5501
OLDM,53.540046,-2.109764
CBMC,45,4
HMAR,-3.74594,-38.5751
NCSM,35.7822,-78.6396
KTC,50.8829,20.6526
UWO,42.9964,-81.2474
ASE,-10.9986,-37.2316
JBGP,10.3553,-75.4297
HNUL,18.1882,120.567
TYH,37.99183,112.52889
TAMU,30.614775,-96.338956
ALF,43.684355,3.877026
NMBT,51.5743,5.02463
BUNS,45.2636,19.6796
SPPU,18.5523,73.8246
MACK,-23.547686,-46.653228
NIM,43.8375682,4.3627846
UFROH,-38.7472038,-72.61503242
SRPARI,9.357694,42.795567
UNOPA,-24.572,-53.2717
NICH,31.62665,131.357224
UPF,-17.557631,-149.605988
HNT,34.1296,-118.114
MVJB,-34.863792,-56.117401
CHAX,61346,775221
ASTC,31.6203,-94.6484
OKLA,36.12322,-97.07037
HNIP,21.019808,105.859076
NCATG,36.077068,-79.769852
LIV,53.409359,-2.97855
SGEL,53.48214,-2.15205
UNSL,-33.291381,-66.339418
AYR,57.167963,-2.103863
JESW,51.423882,-0.21583
UFU,56.827,60.619
GIB,36.1408,5.3536
HIN,51.950001,-0.26667
GLLB,55.87447,-4.29055
DZS,52.325661,-0.37495
DSY,53.690762,-1.62907
AMWH,42.9541963,-85.4889121
NAKU,40.992086,27.579523
PMA,9.03899,-79.5326
TBW,42.989375,-112.26246
LMO,53.134369,8.218975
NDG,41.699901,-86.238813
MACF,33.87487,-117.91611
HDJF,-18.2018,-43.5722
USJ,9.937703,-84.049483
HJBS,39.758598,2.708205
TUL,54.157208,37.587314
HCP,-1.734742,-47.056244
MNAV,45.549477,11.547639
QUSF,-0.229675,-78.524612
USF,28.0597,-82.4148
LAUS,54.849998,-1.56667
KEND,54.331519,-2.741931
AICH,35.054031,137.043289
AKPM,39.819351,140.067093
GSC,38.9361,-80.8341
FU,33.627503,130.422936
FUK,35.973289,136.131348
GMNHJ,36.28101,138.880493
HAK,43.07145,141.346933
HIBG,34.390719,132.347438
IBAR,36.369766,140.496948
ISKW,36.523139,136.702529
IUM,39.702625,141.149612
KAG,31.559441,130.548767
KAMA,35.343842,139.583322
KANA,36.549889,136.722107
KMNH,33.866779,130.792725
KUMA,32.813728,130.724075
KYO,34.995322,135.783356
MATSU,33.839161,132.765747
MBK,33.544331,133.586044
MIE,34.742222,136.501667
MTDO,35.7761,139.90035
NAC,36.703659,138.175354
NBRC,35.332481,139.99292
NIPR,35.61488,139.581299
NUM,35.154881,136.966934
OKAY,34.69659,133.927017
OOM,35.015335,135.53241
OSA,34.61338,135.515594
RYU,26.21962,127.753868
SAP,43.072071,141.342133
SAPA,43.072071,141.342133
SAPS,43.072071,141.342133
SAPT,43.072069,141.34213
SHIN,36.241871,137.965317
SMNH,36.087446,139.116047
TEU,35.637741,139.42363
TF,36.008308,140.131758
TFA,35.644779,139.280426
TFM,36.00832,140.131836
THS,35.99754,140.220795
TI,35.7086052,139.7611939
TKPM,34.047241,134.528442
TMI,35.454369,134.234482
TOHO,35.806964,140.132803
TOKE,35.61488,139.581299
TOYA,36.680852,137.211869
TRPM,35.510342,134.278217
TSH,36.111403,140.103998
TSU,34.745033,136.517154
TUMH,35.501122,134.235092
TUS,38.263358,140.857031
TUSG,38.2523,140.855988
TYM,36.659849,137.180723
URO,26.25197,127.760399
WMNH,34.158772,135.207092
YAM,34.185829,131.47139
YAMA,38.398458,140.129256
YNU,35.473708,139.589633
HJ,-17.923169,-51.717238
MCNS,-24.792185,-65.409836
MSUDEN,39.744127,-105.001237
XAL,19.528755,-96.906487
SUVA,-18.141609,178.441483
KUELAP,61346,775221
BAB,-34.658337,-58.658337
VNFSIH,11.9415947,108.461419
NCLN,51.554824,-0.193371
SPB,-23.621405,-46.712376
SLCTNL,40.757687,-111.945651
EAZH,37.974444,46.0475
SFS,45.398899,-71.904808
CBM,35.674297,140.055775
KDL,54.331446,-2.742122
TARI,35.723712,51.447966
TCDL,53.39904,-6.12893
HKS,35.317228,46.999616
TK,56.489868,84.880714
ABS,52.415736,-4.066709
LOJA,-3.991635,-79.204346
DDMS,-22.216121,-54.8153
PUS,50.349998,-3.98333
CDMU,41.033374,117.948324
EBA,56.566666,-4.875
EGHB,55.947455,-3.186631
SJCRY,54.073689,-0.95032
RFE,53.561998,-2.339723
SGE,53.48214,-2.15205
TMAL,53.483137,-2.100065
CUZ,-13.521628,-71.959389
RSA,34.110271,-117.714851
BONN,50.725479,7.09139
TFC,28.479167,-16.322778
HCES,-6.48528,-36.149648
MALS,39.59951,-110.820183
UWGB,44.531896,-87.922616
DEP,41.9234205,-87.6567683
BDPA,49.784653,22.76088
KNYA,37.90797,32.48307
VPI,37.236561,-80.420029
MSC,42.722532,-84.473627
KWHU,50.442905,30.526693
MACB,40.44869,-3.726806
UIU,42.83877,-91.800826
UNISZA,5.757921,102.632657
MUBL,13,80
HUFSJ,-21.1392277,-44.260354
DIA,0,0
GSUH,10.306,11.175
HIPC,21.392218,-77.885535
SQB,48.461941,-68.408765
SPN,0,0
WERN,0,0
UDM,0,0
UPSV,0,0
RCPL,51.525793,-0.145024
NBGW,51.84341,-4.15079
SPT,0,0
SOTON,0,0
MIB,45.513725,9.211451
HICPC,-4,15
PRFH,29.902854,77.997298
WCAS,17.666763,75.925473
ZGC,11.243274,75.821977
GUD,10.276675,77.923411
SSFH,27.318633,88.606202
QARSHI,33.897465,72.861396
SIBS,44.626823,33.587646
KBA,37,128
MABIK,36.010445,126.675919
ZNG,41.451293,31.761222
ABDH,24.1954,55.670532
NGU,37.8685174,138.9415754
UTF,35.71601,139.75959
TKY,36.142679,137.422233
SUFA,35.566444,45.443498
MUZ,24.709311,46.783169
JAZUH,16.973712,42.543316
RIY,24.709311,46.783169
KSU,24.709311,46.783169
KSUP,24.709311,46.783169
PNUH,24.847003,46.725347
EAD,24.463422,54.388591
HJJT,4.654264,-74.107811
HT,4.64093,-74.072665
MTK,14.620724,-61.09588
HALA,0,0
DUL,46.815605,-92.060852
UARK,36.058544,-94.18353
DWC,39.9678,-75.5766
CCH,0,0
FSSR,0,0
CART,0,0
NGCPR,18.155624,73.958171
TAIE,23.8284626,120.8006969
NEHAR,26.11642,91.78001
ARD,38.215392,48.296142
NUPEM,-22.327314,-41.736793
HSUD,0,0
WAT,43.468349,-80.527496
LAPC,34.185598,-118.582735
DLF,0,0
CHAS,32.784898,-79.93191
IMS,0,0
CARL,44.471905,-93.16922
AFS,0,0
NO,0,0
PSM,47.26365,-122.4828944
DSUM,0,0
SDU,0,0
BRCH,0,0
SRCG,0,0
UTD,0,0
ETNH,0,0
LFCC,0,0
BARC,38.9123,-76.9701
SJNM,36.770004,-108.166245
IAA,0,0
INFYB,0,0
BAI,0,0
LPD,0,0
STL,0,0
BUEN,0,0
BAJ,-34.583005,-58.417366
HUVA,-3.68112,-40.3432
UCOL,18.947315,-103.89594
FESC,19.693303,-99.191769
WLM,20.917701,-100.727551
HUAPLI,19.00055,98.19777
VIST,18.342326,-64.972928
YLAH,40.422203,-111.87331
RPPR,0,0
EVB,-25,-54
ALD,0,0
MDQ,-38.0235426,-57.5656202
KSRV,0,0
VIAY,0,0
CAIRNS,0,0
BRIU,0,0
MBA,0,0
QRS,0,0
AIMS,0,0
ADU,0,0
ADW,0,0
ANUC,0,0
ERBG,-35.7503,150.1611
HFC,-25.323949,-49157631
BMA,-4.232882,-44.825618
HRSN,-9.327419,-40.544635
HECASA,7.3871917,-72.6499639
UTFH,35.804556,50.996837
BANNU,32.98103,70.59658333
ICFP,34.001014,71.475136
CHIT,36,72
SQNU,34.43,115.634
SBAC,30.33683333,-81.84333333
SGBG,17.715907,-64.829526
RARO,35.464448,-78.913851
BWNC,42.965308,-76.344156
WVHP,38.896,-79.859
JESSUP,38.81982,-121.292557
HAH,45.5159104,-122.7154827
HREC,0,0
UMO,0,0
OTA,-45.874161,170.503616
BOTU,-22.881189,-48.479832
TASM,41.303375,69.265602
HCFC,42,71
BAIK,52.259091,104.359869
LY,45.777885,4.863628
ICP,33.884998,71.875
UNCAT,-28.46009,-65.784278
RHK,9.470668,76.583527
T,35.7024743,51.4283752
RAMK,13.756984,100.619297
FHMU,19.98021,110.32965
SORO,-21.97792,-47.882289
ESAL,-21.2457,-45.0062
PVNH,-17.73381,168.321884
ASC,35.19163,-111.65332
WSRP,52.17234,22.28826
NAM,50.465961,4.86108
DUOF,40.906015,31.177703
SOA,42.133949,24.764709
MUCUC,40.210282,-8.4241482
GERA,50.87761,12.085847
PRR,39.07772751,-76.77162945
CTBS,-27.28466,-50.534763
BSS,30.862,77.168
CMP,41.38974,-81.69541
UBDH,4.965216,114.885694
CAIA,30.06263,31.24967
HL,44.32642,-84.773201
GSMNP,35.700096,-83.521652
CIMI,19.989079,-102.717361
AR,64.529224,40.548128
ALAJ,58.38328,-134.638953
AASU,31.97996,-81.168832
KISA,-5.11,15.1333
TAMA,-7.663675,111.1345333
MCTC,47.119358,-88.554665
JVR,9.999054,-84.115196
TM,49.065425,18.920101
SIM,40.644249,-74.07845
TASH,41.307838,69.273018
WFRC,33.298021,126.593024
SHIP,40.061855,-77.520444
BART,41.132572,-73.554321
VH,9.875937,75.322378
UU,48.620605,22.287558
ND,41.699901,-86.238813
TALL,59.471519,24.878889
UQ,-27.5,153.014
SMM,44.94265,-93.0989
HKU,22.283549,114.137092
BRIP,-27.495239,153.029962
KO,48.7356,21.2388
URV,37.574302,-77.539927
GRI,41.753429,-92.723312
SLUBGH,27.491647,68.764022
MPUC,-30.047934,-51.216713
RA,-22.905813,-43.226549
FSC,36.8136,-119.7438
KSK,54.603269,-3.13297
REH,34.318829,-84.554511
LISI,38.708111,-9.184611
CAL,22.55295,88.27932
KESC,42.927593,-72.277435
CSCN,41.8213,-103.002
RDNCP,19.0642,72.8352
ANK,39.934793,32.836662
KSP,37.3914,-94.701319
HUBO,0,0
LYJB,45.773257,4.833131
MSU,5,119
QMEX,20.589319,-100.409645
BAM,9.4219,76.6608
